PnL: 519.7102497931568, Win Rate: 70.0%, Parameters: (RSI Entry: 20, RSI Exit: 60, ATR Multiplier: 1.0, Reward Ratio: 2.75, ADX Period: 5, EMA Period: 30, EMA: 70)
PnL: 519.7102497931568, Win Rate: 70.0%, Parameters: (RSI Entry: 22, RSI Exit: 60, ATR Multiplier: 1.0, Reward Ratio: 2.75, ADX Period: 5, EMA Period: 30, EMA: 70)
PnL: 519.7102497931568, Win Rate: 70.0%, Parameters: (RSI Entry: 24, RSI Exit: 60, ATR Multiplier: 1.0, Reward Ratio: 2.75, ADX Period: 5, EMA Period: 30, EMA: 70)
PnL: 519.7102497931568, Win Rate: 70.0%, Parameters: (RSI Entry: 26, RSI Exit: 60, ATR Multiplier: 1.0, Reward Ratio: 2.75, ADX Period: 5, EMA Period: 30, EMA: 70)
PnL: 466.7889825673708, Win Rate: 63.63636363636363%, Parameters: (RSI Entry: 28, RSI Exit: 60, ATR Multiplier: 1.0, Reward Ratio: 2.75, ADX Period: 5, EMA Period: 30, EMA: 70)
