Timestamp,Open,High,Low,Close,Volume
2024-02-28 04:15:00,0.095256,0.095328,0.095255,0.095328,115338.0
2024-02-28 04:20:00,0.095348,0.095491,0.09533,0.095491,462594.0
2024-02-28 04:25:00,0.095504,0.095816,0.095453,0.095816,972488.0
2024-02-28 04:30:00,0.095632,0.095852,0.095424,0.095459,1459253.0
2024-02-28 04:35:00,0.095475,0.095861,0.09543,0.095779,517820.0
2024-02-28 04:40:00,0.095804,0.09596,0.095804,0.09596,72140.0
2024-02-28 04:45:00,0.095946,0.096018,0.095913,0.095948,369477.0
2024-02-28 04:50:00,0.095935,0.095987,0.095777,0.09591,344718.0
2024-02-28 04:55:00,0.095847,0.096018,0.095778,0.09599,404806.0
2024-02-28 05:00:00,0.095967,0.096061,0.095843,0.096008,214061.0
2024-02-28 05:05:00,0.095919,0.095919,0.095731,0.095756,106367.0
2024-02-28 05:10:00,0.095677,0.095828,0.09566,0.095808,92470.0
2024-02-28 05:15:00,0.095817,0.095925,0.095777,0.095856,101602.0
2024-02-28 05:20:00,0.095885,0.095894,0.095796,0.095894,99095.0
2024-02-28 05:25:00,0.095878,0.09603,0.095878,0.095971,150109.0
2024-02-28 05:30:00,0.095971,0.096059,0.095851,0.095861,1739.0
2024-02-28 05:35:00,0.095851,0.095851,0.095581,0.095583,76400.0
2024-02-28 05:40:00,0.095583,0.095652,0.095397,0.095596,551400.0
2024-02-28 05:45:00,0.095535,0.095677,0.095535,0.095631,12003.0
2024-02-28 05:50:00,0.095653,0.095832,0.095653,0.095793,411632.0
2024-02-28 05:55:00,0.095853,0.096048,0.0956,0.0956,203436.0
2024-02-28 06:00:00,0.095599,0.095613,0.09546,0.095466,82440.0
2024-02-28 06:05:00,0.095435,0.095479,0.095302,0.095302,245617.0
2024-02-28 06:10:00,0.095321,0.09558,0.095249,0.095249,100253.0
2024-02-28 06:15:00,0.09528,0.095479,0.09528,0.095479,324952.0
2024-02-28 06:20:00,0.095582,0.095621,0.095558,0.095589,211029.0
2024-02-28 06:25:00,0.095678,0.095723,0.095629,0.095723,166413.0
2024-02-28 06:30:00,0.095739,0.095832,0.095726,0.095808,569367.0
2024-02-28 06:35:00,0.095812,0.095812,0.095595,0.095595,94682.0
2024-02-28 06:40:00,0.095541,0.095608,0.095541,0.095557,1729.0
2024-02-28 06:45:00,0.095588,0.095713,0.095482,0.095482,151364.0
2024-02-28 06:50:00,0.095511,0.095511,0.095261,0.095269,1146015.0
2024-02-28 06:55:00,0.095299,0.095438,0.095225,0.095287,786149.0
2024-02-28 07:00:00,0.095236,0.095258,0.095056,0.095056,1171346.0
2024-02-28 07:05:00,0.095012,0.095116,0.094918,0.095116,540623.0
2024-02-28 07:10:00,0.095226,0.095526,0.095226,0.095455,2980.0
2024-02-28 07:15:00,0.095451,0.095793,0.095436,0.095793,54603.0
