Timestamp,Open,High,Low,Close,Volume
2024-03-31 10:05:00,0.60798,0.60841,0.60798,0.60841,544.0
2024-03-31 10:06:00,0.60858,0.60858,0.60814,0.60814,544.0
2024-03-31 10:07:00,0.60802,0.60876,0.60802,0.60876,545.0
2024-03-31 10:08:00,0.60816,0.60843,0.60805,0.60843,1777.0
2024-03-31 10:09:00,0.60784,0.60784,0.60778,0.60778,545.0
2024-03-31 10:10:00,0.60795,0.60808,0.60795,0.60808,544.0
2024-03-31 10:11:00,0.60767,0.60767,0.60756,0.60756,545.0
2024-03-31 10:12:00,0.60757,0.60757,0.60757,0.60757,544.0
2024-03-31 10:13:00,0.60773,0.60781,0.60773,0.60781,544.0
2024-03-31 10:14:00,0.60763,0.60816,0.60763,0.60816,545.0
2024-03-31 10:15:00,0.60847,0.60851,0.60847,0.60851,544.0
2024-03-31 10:16:00,0.60852,0.6086,0.60852,0.6086,545.0
2024-03-31 10:17:00,0.60858,0.6088,0.60858,0.6088,544.0
2024-03-31 10:18:00,0.60865,0.60955,0.60865,0.60955,544.0
2024-03-31 10:19:00,0.60953,0.60953,0.60922,0.60922,545.0
2024-03-31 10:20:00,0.60918,0.60918,0.60847,0.60847,544.0
2024-03-31 10:21:00,0.60809,0.60809,0.60791,0.60791,545.0
2024-03-31 10:22:00,0.60811,0.60811,0.6081,0.6081,544.0
2024-03-31 10:23:00,0.60847,0.60876,0.60847,0.60876,545.0
2024-03-31 10:24:00,0.60816,0.60816,0.60746,0.60746,544.0
2024-03-31 10:25:00,0.60765,0.60765,0.60739,0.60739,544.0
2024-03-31 10:26:00,0.60771,0.60771,0.6075,0.6075,545.0
2024-03-31 10:27:00,0.60765,0.60787,0.60765,0.60787,544.0
2024-03-31 10:28:00,0.60817,0.60817,0.60657,0.60659,1551.0
2024-03-31 10:29:00,0.60656,0.60656,0.6065,0.6065,544.0
2024-03-31 10:30:00,0.60627,0.60627,0.60619,0.60619,544.0
2024-03-31 10:31:00,0.6063,0.6063,0.60622,0.60622,545.0
2024-03-31 10:32:00,0.60622,0.60664,0.60622,0.60664,544.0
2024-03-31 10:33:00,0.60677,0.60677,0.60674,0.60674,545.0
2024-03-31 10:34:00,0.60627,0.60631,0.60602,0.60631,1207.0
2024-03-31 10:35:00,0.60643,0.60643,0.6059,0.6059,1207.0
2024-03-31 10:36:00,0.60598,0.60598,0.60546,0.60546,713.0
2024-03-31 10:37:00,0.60597,0.60651,0.60597,0.60651,544.0
2024-03-31 10:38:00,0.60664,0.60672,0.60632,0.60632,565.0
2024-03-31 10:39:00,0.6063,0.6063,0.60612,0.60612,544.0
2024-03-31 10:40:00,0.60664,0.60678,0.60664,0.60678,545.0
2024-03-31 10:41:00,0.60813,0.60813,0.60681,0.60681,544.0
2024-03-31 10:42:00,0.60778,0.60841,0.60778,0.60841,544.0
2024-03-31 10:43:00,0.60886,0.60886,0.60821,0.60825,839.0
2024-03-31 10:44:00,0.60928,0.60973,0.6089,0.60973,2328.0
2024-03-31 10:45:00,0.60986,0.60986,0.60888,0.60888,624.0
2024-03-31 10:46:00,0.60903,0.60931,0.60903,0.60931,544.0
2024-03-31 10:47:00,0.60931,0.6097,0.60931,0.6097,544.0
2024-03-31 10:48:00,0.60944,0.60944,0.60909,0.60909,545.0
2024-03-31 10:49:00,0.60932,0.60954,0.60932,0.60954,544.0
2024-03-31 10:50:00,0.6099,0.6099,0.60927,0.60927,545.0
2024-03-31 10:51:00,0.60928,0.60928,0.60925,0.60925,544.0
2024-03-31 10:52:00,0.60906,0.60906,0.6089,0.6089,545.0
2024-03-31 10:53:00,0.60879,0.60884,0.60879,0.60884,544.0
2024-03-31 10:54:00,0.60904,0.60904,0.60903,0.60903,544.0
2024-03-31 10:55:00,0.60866,0.60866,0.60813,0.60813,1208.0
2024-03-31 10:56:00,0.60826,0.60831,0.60794,0.60794,20639.0
2024-03-31 10:57:00,0.60789,0.60807,0.60789,0.60807,545.0
2024-03-31 10:58:00,0.60744,0.60744,0.60729,0.60729,544.0
2024-03-31 10:59:00,0.60713,0.60713,0.6071,0.6071,708.0
2024-03-31 11:00:00,0.60696,0.60696,0.60672,0.60672,545.0
2024-03-31 11:01:00,0.60621,0.60649,0.60621,0.60649,1204.0
2024-03-31 11:02:00,0.60642,0.60642,0.60629,0.60629,545.0
2024-03-31 11:03:00,0.60667,0.60692,0.60667,0.60679,1207.0
2024-03-31 11:04:00,0.60648,0.60656,0.60641,0.60656,3427.0
2024-03-31 11:05:00,0.60681,0.60689,0.60637,0.60637,1673.0
2024-03-31 11:06:00,0.60642,0.60642,0.60617,0.60617,544.0
2024-03-31 11:07:00,0.60651,0.60651,0.60618,0.60618,545.0
2024-03-31 11:08:00,0.60645,0.60645,0.60629,0.60629,1842.0
2024-03-31 11:09:00,0.60652,0.60715,0.60652,0.60715,545.0
2024-03-31 11:10:00,0.60737,0.60737,0.60707,0.60707,544.0
2024-03-31 11:11:00,0.60706,0.60727,0.60706,0.60727,544.0
2024-03-31 11:12:00,0.60718,0.60738,0.60718,0.60738,545.0
2024-03-31 11:13:00,0.60785,0.60846,0.60785,0.60846,544.0
2024-03-31 11:14:00,0.60832,0.60846,0.60832,0.60846,545.0
