Timestamp,Open,High,Low,Close,Volume
2024-03-31 13:16:00,70832.0,70845.0,70796.0,70822.0,3.52203
2024-03-31 13:17:00,70810.0,70811.0,70768.0,70784.0,3.19013
2024-03-31 13:18:00,70787.0,70791.0,70769.0,70774.0,2.76487
2024-03-31 13:19:00,70774.0,70779.0,70752.0,70757.0,4.10645
2024-03-31 13:20:00,70758.0,70774.0,70758.0,70765.0,4.8339
2024-03-31 13:21:00,70765.0,70793.0,70765.0,70790.0,0.56454
2024-03-31 13:22:00,70790.0,70817.0,70790.0,70812.0,0.34818
2024-03-31 13:23:00,70812.0,70841.0,70812.0,70839.0,1.67815
2024-03-31 13:24:00,70845.0,70850.0,70797.0,70805.0,1.60301
2024-03-31 13:25:00,70806.0,70806.0,70785.0,70803.0,0.82475
2024-03-31 13:26:00,70804.0,70810.0,70782.0,70784.0,0.95855
2024-03-31 13:27:00,70791.0,70824.0,70791.0,70815.0,0.54385
2024-03-31 13:28:00,70815.0,70839.0,70815.0,70831.0,4.58251
2024-03-31 13:29:00,70830.0,70830.0,70768.0,70771.0,3.38874
2024-03-31 13:30:00,70768.0,70810.0,70768.0,70809.0,1.57234
2024-03-31 13:31:00,70809.0,70809.0,70722.0,70723.0,1.92714
2024-03-31 13:32:00,70738.0,70770.0,70738.0,70766.0,2.28429
2024-03-31 13:33:00,70765.0,70770.0,70704.0,70704.0,2.1063
2024-03-31 13:34:00,70714.0,70749.0,70714.0,70742.0,0.69168
2024-03-31 13:35:00,70742.0,70816.0,70742.0,70816.0,3.67313
2024-03-31 13:36:00,70816.0,70824.0,70801.0,70806.0,1.6459
2024-03-31 13:37:00,70810.0,70810.0,70780.0,70781.0,0.86504
2024-03-31 13:38:00,70787.0,70807.0,70786.0,70807.0,1.00865
2024-03-31 13:39:00,70809.0,70816.0,70809.0,70809.0,3.35917
2024-03-31 13:40:00,70809.0,70822.0,70804.0,70817.0,0.61264
2024-03-31 13:41:00,70822.0,70823.0,70806.0,70818.0,4.5728
2024-03-31 13:42:00,70817.0,70817.0,70787.0,70788.0,2.91884
2024-03-31 13:43:00,70788.0,70792.0,70782.0,70782.0,0.81664
2024-03-31 13:44:00,70782.0,70785.0,70780.0,70780.0,0.75043
2024-03-31 13:45:00,70778.0,70784.0,70750.0,70774.0,2.55495
2024-03-31 13:46:00,70773.0,70773.0,70734.0,70742.0,1.01423
2024-03-31 13:47:00,70742.0,70770.0,70742.0,70770.0,1.73968
2024-03-31 13:48:00,70775.0,70775.0,70752.0,70755.0,0.64693
2024-03-31 13:49:00,70754.0,70771.0,70747.0,70771.0,6.75072
2024-03-31 13:50:00,70767.0,70776.0,70705.0,70708.0,12.16513
2024-03-31 13:51:00,70709.0,70717.0,70677.0,70688.0,8.52218
2024-03-31 13:52:00,70688.0,70692.0,70663.0,70678.0,8.80262
2024-03-31 13:53:00,70677.0,70690.0,70665.0,70678.0,2.16013
2024-03-31 13:54:00,70677.0,70720.0,70676.0,70715.0,2.75959
2024-03-31 13:55:00,70716.0,70717.0,70707.0,70707.0,1.14266
2024-03-31 13:56:00,70707.0,70708.0,70681.0,70690.0,5.85581
2024-03-31 13:57:00,70690.0,70703.0,70688.0,70699.0,2.30581
2024-03-31 13:58:00,70699.0,70700.0,70674.0,70689.0,1.33813
2024-03-31 13:59:00,70688.0,70703.0,70679.0,70695.0,1.05365
2024-03-31 14:00:00,70697.0,70703.0,70673.0,70679.0,2.13652
2024-03-31 14:01:00,70678.0,70678.0,70587.0,70587.0,6.91042
2024-03-31 14:02:00,70591.0,70617.0,70558.0,70559.0,5.7988
2024-03-31 14:03:00,70559.0,70575.0,70543.0,70547.0,4.29748
2024-03-31 14:04:00,70547.0,70602.0,70547.0,70602.0,1.44953
2024-03-31 14:05:00,70602.0,70615.0,70594.0,70610.0,1.03883
2024-03-31 14:06:00,70606.0,70617.0,70606.0,70616.0,0.15467
2024-03-31 14:07:00,70616.0,70633.0,70613.0,70613.0,0.81539
2024-03-31 14:08:00,70614.0,70640.0,70614.0,70640.0,1.22843
2024-03-31 14:09:00,70640.0,70655.0,70630.0,70631.0,1.65376
2024-03-31 14:10:00,70631.0,70642.0,70630.0,70642.0,0.17437
2024-03-31 14:11:00,70650.0,70655.0,70649.0,70654.0,0.34038
2024-03-31 14:12:00,70654.0,70655.0,70645.0,70652.0,1.60699
2024-03-31 14:13:00,70652.0,70652.0,70645.0,70646.0,0.08147
2024-03-31 14:14:00,70645.0,70645.0,70627.0,70629.0,0.60098
2024-03-31 14:15:00,70630.0,70650.0,70592.0,70595.0,2.43524
2024-03-31 14:16:00,70595.0,70595.0,70541.0,70584.0,0.42851
2024-03-31 14:17:00,70593.0,70610.0,70566.0,70610.0,2.4703
2024-03-31 14:18:00,70617.0,70637.0,70616.0,70637.0,1.71755
2024-03-31 14:19:00,70638.0,70642.0,70636.0,70638.0,0.59711
2024-03-31 14:20:00,70642.0,70650.0,70642.0,70645.0,1.24029
2024-03-31 14:21:00,70646.0,70649.0,70629.0,70629.0,0.34401
2024-03-31 14:22:00,70626.0,70630.0,70626.0,70630.0,0.32083
2024-03-31 14:23:00,70629.0,70629.0,70617.0,70617.0,0.81616
2024-03-31 14:24:00,70618.0,70618.0,70616.0,70616.0,1.00282
2024-03-31 14:25:00,70616.0,70629.0,70613.0,70629.0,1.86169
2024-03-31 14:26:00,70629.0,70704.0,70629.0,70704.0,2.98749
2024-03-31 14:27:00,70704.0,70709.0,70704.0,70709.0,0.90306
2024-03-31 14:28:00,70710.0,70716.0,70710.0,70716.0,0.26459
2024-03-31 14:29:00,70716.0,70753.0,70716.0,70752.0,4.51628
2024-03-31 14:30:00,70750.0,70761.0,70749.0,70759.0,0.71816
2024-03-31 14:31:00,70759.0,70759.0,70713.0,70717.0,0.64597
2024-03-31 14:32:00,70717.0,70717.0,70708.0,70709.0,1.52943
2024-03-31 14:33:00,70708.0,70708.0,70671.0,70672.0,1.74272
2024-03-31 14:34:00,70675.0,70707.0,70672.0,70700.0,1.92298
2024-03-31 14:35:00,70706.0,70706.0,70684.0,70690.0,0.30454
2024-03-31 14:36:00,70694.0,70726.0,70694.0,70723.0,0.49142
2024-03-31 14:37:00,70726.0,70726.0,70717.0,70725.0,0.54725
2024-03-31 14:38:00,70725.0,70726.0,70710.0,70711.0,0.65092
2024-03-31 14:39:00,70705.0,70707.0,70695.0,70706.0,1.83022
2024-03-31 14:40:00,70706.0,70717.0,70705.0,70717.0,0.27422
2024-03-31 14:41:00,70716.0,70717.0,70716.0,70716.0,0.78767
2024-03-31 14:42:00,70715.0,70732.0,70710.0,70732.0,1.74067
2024-03-31 14:43:00,70751.0,70759.0,70730.0,70730.0,0.94642
2024-03-31 14:44:00,70730.0,70731.0,70721.0,70728.0,1.93839
2024-03-31 14:45:00,70728.0,70734.0,70720.0,70732.0,3.7987
2024-03-31 14:46:00,70728.0,70728.0,70709.0,70710.0,2.43309
