PnL: 221.81486280402447, Win Rate: 46.666666666666664%, Total Trades: 15, Parameters: (RSI Entry: 20, RSI Exit: 66, ATR Multiplier: 2.5, Reward Ratio: 2.75, ADX Period: 5, EMA Period: 10, EMA: 90)
PnL: 199.77529434889817, Win Rate: 75.0%, Total Trades: 4, Parameters: (RSI Entry: 20, RSI Exit: 70, ATR Multiplier: 2.5, Reward Ratio: 2.75, ADX Period: 5, EMA Period: 20, EMA: 80)
PnL: 187.45423570492866, Win Rate: 50.0%, Total Trades: 10, Parameters: (RSI Entry: 20, RSI Exit: 66, ATR Multiplier: 2.5, Reward Ratio: 2.75, ADX Period: 5, EMA Period: 30, EMA: 90)
PnL: 187.21360570358422, Win Rate: 57.14285714285714%, Total Trades: 7, Parameters: (RSI Entry: 20, RSI Exit: 64, ATR Multiplier: 2.0, Reward Ratio: 2.75, ADX Period: 25, EMA Period: 30, EMA: 90)
PnL: 187.21360570358422, Win Rate: 57.14285714285714%, Total Trades: 7, Parameters: (RSI Entry: 22, RSI Exit: 64, ATR Multiplier: 2.0, Reward Ratio: 2.75, ADX Period: 25, EMA Period: 30, EMA: 90)
