PnL: 766.367533955386, Win Rate: 71.42857142857143%, Total Trades: 14, Parameters: (RSI Entry: 20, RSI Exit: 66, ATR Multiplier: 2.5, Reward Ratio: 2.75, ADX Period: 5, EMA Period: 10, EMA: 90)
PnL: 766.367533955386, Win Rate: 71.42857142857143%, Total Trades: 14, Parameters: (RSI Entry: 22, RSI Exit: 66, ATR Multiplier: 2.5, Reward Ratio: 2.75, ADX Period: 5, EMA Period: 10, EMA: 90)
PnL: 764.5661111489014, Win Rate: 56.00000000000001%, Total Trades: 25, Parameters: (RSI Entry: 20, RSI Exit: 64, ATR Multiplier: 2.0, Reward Ratio: 2.75, ADX Period: 5, EMA Period: 10, EMA: 90)
PnL: 764.5661111489014, Win Rate: 56.00000000000001%, Total Trades: 25, Parameters: (RSI Entry: 22, RSI Exit: 64, ATR Multiplier: 2.0, Reward Ratio: 2.75, ADX Period: 5, EMA Period: 10, EMA: 90)
PnL: 729.3967203907331, Win Rate: 58.333333333333336%, Total Trades: 24, Parameters: (RSI Entry: 20, RSI Exit: 64, ATR Multiplier: 2.5, Reward Ratio: 2.5, ADX Period: 5, EMA Period: 10, EMA: 90)
