PnL: 184.46793760874573, Win Rate: 66.66666666666666%, Total Trades: 15, Parameters: (RSI Entry: 36, RSI Exit: 60, ATR Multiplier: 2.0, Reward Ratio: 1.5, ADX Period: 5, EMA Period: 30, EMA: 60)
PnL: 182.58134574850715, Win Rate: 73.33333333333333%, Total Trades: 15, Parameters: (RSI Entry: 36, RSI Exit: 60, ATR Multiplier: 2.0, Reward Ratio: 1.25, ADX Period: 5, EMA Period: 30, EMA: 60)
PnL: 177.68605374051057, Win Rate: 87.5%, Total Trades: 8, Parameters: (RSI Entry: 28, RSI Exit: 60, ATR Multiplier: 2.0, Reward Ratio: 1.25, ADX Period: 5, EMA Period: 30, EMA: 60)
PnL: 162.43783903749005, Win Rate: 80.0%, Total Trades: 15, Parameters: (RSI Entry: 36, RSI Exit: 60, ATR Multiplier: 2.0, Reward Ratio: 1.0, ADX Period: 5, EMA Period: 30, EMA: 60)
PnL: 161.33915838692025, Win Rate: 100.0%, Total Trades: 2, Parameters: (RSI Entry: 38, RSI Exit: 64, ATR Multiplier: 2.5, Reward Ratio: 2.75, ADX Period: 25, EMA Period: 30, EMA: 40)
