PnL: 406.01287621666245, Win Rate: 50.0%, Total Trades: 16, Parameters: (RSI Entry: 32, RSI Exit: 62, ATR Multiplier: 2.5, Reward Ratio: 2.75, ADX Period: 5, EMA Period: 30, EMA Close: 64, EMA_1: 2)
PnL: 406.01287621666245, Win Rate: 50.0%, Total Trades: 16, Parameters: (RSI Entry: 32, RSI Exit: 62, ATR Multiplier: 2.5, Reward Ratio: 2.75, ADX Period: 5, EMA Period: 30, EMA Close: 65, EMA_1: 2)
PnL: 406.01287621666245, Win Rate: 50.0%, Total Trades: 16, Parameters: (RSI Entry: 32, RSI Exit: 62, ATR Multiplier: 2.5, Reward Ratio: 2.75, ADX Period: 5, EMA Period: 30, EMA Close: 66, EMA_1: 2)
PnL: 358.7923326490523, Win Rate: 47.05882352941176%, Total Trades: 17, Parameters: (RSI Entry: 32, RSI Exit: 62, ATR Multiplier: 2.5, Reward Ratio: 2.75, ADX Period: 5, EMA Period: 30, EMA Close: 67, EMA_1: 2)
PnL: 358.7923326490523, Win Rate: 47.05882352941176%, Total Trades: 17, Parameters: (RSI Entry: 32, RSI Exit: 62, ATR Multiplier: 2.5, Reward Ratio: 2.75, ADX Period: 5, EMA Period: 30, EMA Close: 68, EMA_1: 2)
